LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
ZF79GTR6JN,34,49059,101093,624,91,1,7.04,48,0.59,PhD,Self-employed,Divorced,No,Yes,Education,No,0
RCZ9IS4QG9,29,31472,64698,776,91,1,13.43,36,0.83,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0
D2URI040EI,63,56404,164744,665,83,2,3.62,36,0.4,Bachelor's,Part-time,Married,No,No,Business,No,0
WW1UKBNWUM,49,99369,176489,382,75,2,15.66,24,0.65,Bachelor's,Unemployed,Single,No,Yes,Business,No,0
7GKPBQ8LL8,32,91072,169607,694,18,1,16.66,48,0.35,Master's,Full-time,Married,Yes,Yes,Business,No,0
9N3B6XOWZ0,33,142670,162772,653,111,4,17.61,48,0.32,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,0
QMXJICMVP5,39,86488,245427,421,61,4,21.21,24,0.17,High School,Unemployed,Divorced,Yes,No,Auto,No,0
DLBA4LNRMM,45,18383,242114,673,28,1,4.25,48,0.24,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
93OGB79U0P,37,40346,141528,525,26,2,5.71,36,0.1,Bachelor's,Part-time,Single,No,No,Home,No,0
2750DTAIAN,50,38068,37390,773,109,2,22.15,12,0.79,High School,Unemployed,Married,Yes,No,Education,No,0
HO7MP7SAFL,27,149492,57375,413,16,2,2.4,24,0.42,Master's,Full-time,Married,Yes,No,Other,Yes,0
JPIDXT87LD,57,66853,11586,609,20,1,11.74,48,0.41,High School,Self-employed,Divorced,No,No,Home,Yes,0
MVHZYZ9CH0,49,133833,55941,626,1,1,15.84,12,0.53,PhD,Unemployed,Divorced,No,Yes,Home,Yes,0
IGHAC0FGFR,67,125819,163218,382,81,1,13.24,36,0.27,High School,Part-time,Married,No,No,Other,No,0
80CQQLR5FQ,50,53387,174556,325,7,3,23.29,12,0.4,Master's,Part-time,Married,No,Yes,Home,No,1
2WUVPFKWUT,19,109367,194694,612,1,1,13.17,24,0.9,High School,Full-time,Single,Yes,Yes,Other,Yes,0
1QF6POD8AE,50,111077,241500,433,42,3,17.93,60,0.32,Master's,Self-employed,Single,No,Yes,Home,Yes,0
8CLHG0SQU1,50,38629,181703,532,33,1,8.28,12,0.45,PhD,Full-time,Divorced,No,Yes,Other,Yes,0
YI3XFPUAVR,58,42008,179159,453,103,2,14.01,60,0.37,Master's,Part-time,Single,No,Yes,Other,No,0
IFMZGP4UX6,30,146469,154404,512,8,3,22.85,12,0.52,Master's,Part-time,Single,No,No,Other,Yes,0
OI4CBLQTTD,47,91418,8109,843,27,3,23.02,24,0.6,Master's,Self-employed,Married,No,No,Home,No,0
3DMTO47WZN,50,81575,242167,663,8,1,22.75,60,0.36,Bachelor's,Unemployed,Single,Yes,Yes,Home,Yes,0
0JTDGUMOU3,30,103643,87625,338,65,3,19.24,60,0.74,Master's,Self-employed,Married,Yes,No,Education,No,0
Y9OIVO2WIK,69,147911,89180,794,45,3,15.57,12,0.38,Bachelor's,Part-time,Single,No,Yes,Other,No,0
9JH9S5DGSC,43,122298,147006,374,23,1,18.32,60,0.4,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0
05618TB6OY,39,137570,41610,347,71,3,5.92,36,0.19,Bachelor's,Part-time,Single,Yes,No,Home,Yes,0
C0WUKVT7MG,56,91378,12918,734,110,2,14.89,12,0.39,Master's,Part-time,Married,No,No,Home,Yes,0
DLVTASBCRR,19,74523,126171,407,63,3,12.67,24,0.82,Bachelor's,Self-employed,Single,Yes,No,Business,Yes,1
Z3A4K97BZ4,55,30134,182548,836,3,2,24.31,36,0.17,High School,Part-time,Single,No,Yes,Other,No,0
QMZUPW6OO8,56,28238,11544,420,37,2,13.02,60,0.15,Master's,Self-employed,Single,Yes,No,Home,Yes,0
48TEIMQWSZ,43,30180,157119,510,61,3,13.61,24,0.7,High School,Full-time,Divorced,Yes,Yes,Business,No,0
OQWTXLMR22,63,137661,50846,783,88,2,20.31,12,0.18,High School,Unemployed,Married,Yes,No,Home,Yes,0
LKLT2H2A5D,67,111151,143533,839,6,2,20.92,48,0.17,Bachelor's,Unemployed,Married,No,No,Education,No,0
U0C3PXSPJC,32,32212,219206,351,10,3,21.71,60,0.53,High School,Part-time,Divorced,No,No,Home,Yes,0
9YW8SZD3KS,51,75819,235626,705,34,2,18.6,36,0.41,High School,Full-time,Married,No,Yes,Business,Yes,0
NHCJ611AM1,59,128958,233421,732,114,1,12.47,24,0.71,Master's,Unemployed,Single,Yes,Yes,Auto,Yes,0
XXC4C3IMDL,61,79452,173661,841,4,1,8.78,12,0.66,High School,Self-employed,Single,Yes,Yes,Other,No,0
EPTJXJKQ4T,66,131822,58163,492,40,3,17.06,48,0.35,Bachelor's,Part-time,Divorced,Yes,No,Education,No,0
B6SEIM9KCU,57,85546,220368,534,69,2,13.69,48,0.8,PhD,Unemployed,Married,No,No,Business,Yes,0
I62H25X48D,28,28530,36749,807,13,4,20.24,48,0.62,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,0
LBO7LK9N62,20,100806,241051,338,71,4,2.55,12,0.71,Master's,Self-employed,Divorced,No,Yes,Education,Yes,0
KIC6JO1OL7,23,72139,137363,780,111,3,11.59,12,0.56,High School,Full-time,Single,Yes,Yes,Home,Yes,0
NZIIOTM16K,26,56417,88234,316,2,1,14.51,48,0.86,High School,Self-employed,Married,No,No,Auto,No,1
KA3U6DCJ47,23,40702,54425,339,6,3,17.81,60,0.55,Bachelor's,Unemployed,Divorced,No,No,Education,Yes,0
87LE03678W,26,129049,57199,556,19,4,15.57,24,0.16,Master's,Full-time,Divorced,Yes,No,Education,No,0
LDRG1EIXJP,56,142615,74488,497,41,2,11.93,48,0.66,PhD,Part-time,Single,No,No,Auto,Yes,0
E62SFG6F0P,48,78071,246641,329,89,1,2.93,12,0.52,PhD,Self-employed,Single,Yes,No,Education,Yes,0
R7HKN33BFD,49,120611,173171,485,47,1,4.8,24,0.29,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,0
29KNWGJ1NS,58,70743,133838,599,6,2,8.11,24,0.82,High School,Part-time,Divorced,No,No,Other,No,0
HD208QMUWW,67,138672,41985,315,62,3,24.16,24,0.27,Master's,Unemployed,Single,Yes,No,Home,No,0
PGVQSTAPPS,29,102299,241510,795,113,2,6.99,12,0.16,Bachelor's,Part-time,Single,No,No,Education,Yes,0
OKJ26M2HLX,25,49649,94178,358,27,3,6.59,24,0.87,Master's,Full-time,Divorced,No,Yes,Home,No,0
PITZG7Q9QP,25,20116,73159,398,109,2,13.63,60,0.79,Master's,Self-employed,Divorced,Yes,Yes,Other,No,0
KT23YISFXA,67,51400,245052,826,5,3,18.19,60,0.24,PhD,Unemployed,Married,No,Yes,Other,Yes,0
CXLR51GRP3,45,68471,17060,453,3,1,19.11,36,0.56,Master's,Unemployed,Married,Yes,No,Other,Yes,0
DTFRV2Y6EB,37,89022,186467,668,54,3,21.23,12,0.37,Bachelor's,Self-employed,Single,No,No,Other,No,0
I2BVUQS8TL,64,93920,117878,362,116,4,11.01,12,0.52,PhD,Self-employed,Single,No,No,Auto,Yes,0
CNFKQ6X81R,24,144181,111779,565,22,3,8.82,12,0.22,High School,Part-time,Married,Yes,No,Business,Yes,1
U4HCMWO809,28,83206,31260,583,71,3,2.09,36,0.44,PhD,Self-employed,Married,Yes,No,Other,Yes,0
PIJFJOGHI9,37,75588,111145,550,50,2,7.19,12,0.58,Master's,Unemployed,Divorced,No,No,Home,Yes,0
ORQYGA5UA6,33,40112,84185,347,40,2,5.24,24,0.23,Bachelor's,Part-time,Divorced,No,Yes,Other,Yes,0
745BPVJDB8,21,102279,226238,478,95,3,10.95,48,0.49,High School,Unemployed,Divorced,Yes,No,Home,No,0
NB85F8W2SG,23,98252,248650,510,16,1,13.88,24,0.39,PhD,Full-time,Married,Yes,No,Home,Yes,0
MKUVJHE0CE,39,82849,66890,739,111,2,4.75,48,0.5,PhD,Self-employed,Single,No,No,Home,No,0
R005W3H0NK,43,145679,163969,650,10,2,24.2,36,0.59,High School,Self-employed,Married,No,No,Education,No,0
YKLNPGVJFC,20,45786,46596,415,71,4,16.03,36,0.61,Bachelor's,Full-time,Married,No,Yes,Education,No,1
5F1WI911SM,58,76158,167526,787,72,2,24.47,12,0.65,High School,Self-employed,Divorced,No,Yes,Business,No,0
VLNPECWP8B,59,70262,126408,519,100,4,23.73,60,0.46,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
MC49WJU0W4,31,92640,215864,792,98,2,5.17,60,0.65,PhD,Self-employed,Divorced,No,No,Education,Yes,0
PGJ5U9QSHN,28,26195,149836,756,114,4,14.55,48,0.83,High School,Unemployed,Married,No,No,Home,No,0
YEH1URPAGV,35,123016,200257,692,85,3,14,60,0.21,PhD,Unemployed,Single,No,No,Education,No,0
6FU5YFHPEL,29,40075,226955,774,111,4,20.14,48,0.3,PhD,Part-time,Married,Yes,No,Other,Yes,0
5G7MI977AQ,40,106236,46797,300,43,3,12.97,36,0.35,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
0PRJGMDEO5,29,16927,35969,813,62,1,6.25,48,0.41,High School,Self-employed,Married,No,Yes,Business,No,0
S73DFEZXT4,30,121605,21309,740,22,2,20.24,48,0.79,Master's,Part-time,Married,No,No,Auto,No,0
3E3V4H3QPJ,42,113545,172425,335,83,1,6.93,60,0.14,PhD,Self-employed,Married,Yes,No,Education,Yes,0
ZQVQEJEFYU,62,63573,84474,305,102,1,9.43,36,0.62,High School,Full-time,Divorced,Yes,Yes,Business,No,0
T5Z4PFSVET,68,93564,87481,462,115,2,5.94,36,0.78,PhD,Unemployed,Divorced,No,No,Business,Yes,0
VEEFFMD1MA,36,48747,242978,446,65,2,2.95,36,0.4,Master's,Self-employed,Single,No,Yes,Other,Yes,0
VHN5LNVLBU,63,59171,114504,421,2,2,11.45,12,0.4,Bachelor's,Full-time,Married,No,No,Education,No,0
SUG2QPCFBW,53,59509,184933,654,95,2,17.1,24,0.18,PhD,Part-time,Divorced,Yes,No,Home,Yes,0
ZWHSZVE4QR,62,80347,108266,528,88,2,9.53,12,0.86,High School,Part-time,Divorced,Yes,No,Home,No,0
LN3HZNLXN4,25,31223,202299,428,75,4,23.22,24,0.17,Bachelor's,Full-time,Divorced,No,No,Home,No,1
DJE4JGP6RL,46,52969,19696,545,91,2,23.2,12,0.25,High School,Self-employed,Single,No,No,Home,No,0
5WUJK0K85G,49,76746,63366,365,65,2,10.31,60,0.76,Master's,Unemployed,Single,No,No,Home,No,0
SD4353IK1A,68,20031,178459,839,4,1,4.13,24,0.3,Master's,Self-employed,Single,No,No,Other,Yes,0
XPC07IS147,61,133642,58803,319,4,3,19.37,12,0.89,Master's,Full-time,Divorced,Yes,No,Business,Yes,1
8S849HJ804,35,67551,150516,473,18,1,16.17,48,0.74,Master's,Full-time,Single,No,Yes,Education,No,0
UK105L0UNQ,23,131424,189243,528,52,1,9.04,12,0.85,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
QDX8M8PBKP,35,34986,104350,606,75,4,20.29,36,0.83,Master's,Part-time,Divorced,No,Yes,Education,No,0
9EQ5MK9XUI,36,81767,28737,827,103,2,24.71,12,0.84,PhD,Full-time,Single,Yes,No,Business,Yes,0
3GOIWX9V2G,39,90135,220298,419,8,2,23.94,24,0.62,PhD,Full-time,Single,No,No,Home,Yes,0
1XZ7N44RXS,54,57972,155061,660,79,2,10.75,60,0.24,Bachelor's,Part-time,Single,No,No,Auto,No,0
3K6GP6RINC,49,89773,229236,386,54,2,17.79,12,0.87,Bachelor's,Part-time,Married,No,No,Home,No,0
FIZAKCAKJ0,58,148364,83950,396,82,2,19.85,24,0.21,High School,Self-employed,Divorced,Yes,No,Auto,No,0
XASPAI5DZN,20,45821,151006,666,104,1,11.71,60,0.66,PhD,Unemployed,Married,No,Yes,Home,No,0
06JTU4PQ75,45,118813,144860,638,119,4,4.87,12,0.47,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
9PHDJJ08VT,27,60172,194415,692,102,1,21.58,12,0.16,Bachelor's,Unemployed,Single,No,No,Education,No,1
S36FMHYHQH,68,113718,239713,783,64,3,15.6,36,0.16,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
TNYIQ0WS51,52,118589,117461,551,5,4,7.63,48,0.77,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
07K33TWEIB,46,65316,24711,770,24,3,14.66,12,0.7,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,0
PCCY4MFKCP,32,50495,225350,826,89,2,20.67,36,0.48,Master's,Unemployed,Married,Yes,Yes,Education,Yes,0
SSTHOJ185O,50,20945,198177,788,42,4,10.53,48,0.81,Bachelor's,Full-time,Single,No,Yes,Education,No,0
UGRAZ9KCRO,24,138993,161172,821,34,4,16.5,24,0.38,High School,Unemployed,Married,No,Yes,Home,Yes,0
6VQT4YIS8M,29,118035,130858,780,42,1,20.7,60,0.32,Bachelor's,Unemployed,Married,No,Yes,Other,Yes,0
WY5OFH194I,66,18947,59197,627,57,1,21.61,36,0.43,Master's,Part-time,Divorced,No,Yes,Home,Yes,0
5UG8UDFUVH,47,115478,217642,583,50,4,24.62,12,0.8,Bachelor's,Unemployed,Married,Yes,No,Business,No,0
W9GTMEFM91,38,115307,82049,591,60,1,7.81,12,0.86,PhD,Unemployed,Single,No,No,Auto,No,1
6YCJ4VKKEI,48,46568,82811,700,32,3,10.67,60,0.3,Master's,Self-employed,Single,No,No,Other,Yes,0
W13OSSG0RH,41,116031,243042,367,64,3,22.69,12,0.89,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
A5N4CZQ3OI,37,88625,31229,739,110,1,18.39,24,0.13,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0
M0VFYBM1NG,54,73323,228941,819,95,1,18.5,60,0.19,PhD,Part-time,Single,Yes,Yes,Education,No,0
J1AISAMTZ7,21,15905,25849,300,33,4,5.07,60,0.18,Bachelor's,Part-time,Married,No,Yes,Business,No,0
W1HN443JWW,45,55274,25746,654,71,3,15.17,36,0.44,Master's,Part-time,Single,Yes,No,Home,Yes,0
QOPC8N1VQ1,61,119740,81961,704,16,4,8.38,36,0.48,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,No,0
KEEFAZFN3N,37,113915,50674,495,7,1,18.8,36,0.55,Master's,Full-time,Married,Yes,No,Education,Yes,0
JVSSDRAVAG,41,68292,106386,391,24,4,3.4,60,0.7,Master's,Unemployed,Single,No,Yes,Business,No,1
LKZLYI6M7E,67,16342,137544,489,31,1,12.91,36,0.44,Bachelor's,Unemployed,Single,Yes,Yes,Home,Yes,0
AH872K1B1T,66,124735,124071,608,53,1,7.52,12,0.26,PhD,Part-time,Divorced,Yes,Yes,Home,Yes,0
YRWIY6P5D3,68,85685,220886,487,104,4,16.05,36,0.61,PhD,Unemployed,Divorced,Yes,Yes,Education,No,0
TH2ECUVTGP,49,59080,24688,695,62,3,14.14,24,0.17,Master's,Self-employed,Single,No,No,Auto,No,0
0OOG6INQTZ,58,59950,228510,300,34,3,5.12,60,0.2,Master's,Unemployed,Single,Yes,Yes,Business,No,0
FTY13TUM9O,53,28256,71741,546,4,4,11.8,24,0.82,Master's,Full-time,Married,Yes,No,Other,No,1
ERIDUAKN0L,51,141617,210858,385,19,4,16.25,12,0.37,High School,Part-time,Married,Yes,Yes,Home,Yes,0
H8BHYXG84D,53,50526,168792,562,87,2,3.94,36,0.88,High School,Unemployed,Married,No,Yes,Business,Yes,0
Y2U4D89U4C,19,144298,56656,356,51,2,21.71,60,0.75,PhD,Part-time,Divorced,No,No,Other,No,0
1NDYMIJRGW,32,102569,156162,715,14,4,21.66,36,0.83,PhD,Self-employed,Single,No,Yes,Other,No,0
L05BAF32C3,51,78920,121439,805,48,3,21.03,24,0.2,High School,Self-employed,Married,No,No,Education,No,0
0F9C877LMO,53,48672,125224,676,115,1,2.25,48,0.22,PhD,Self-employed,Married,Yes,No,Home,Yes,0
234AWDHUMN,23,101107,198604,715,80,3,7.93,24,0.28,Bachelor's,Full-time,Married,No,Yes,Other,No,0
OAPNMY6FM7,56,46819,21635,532,77,1,11.78,36,0.44,PhD,Full-time,Divorced,No,No,Auto,Yes,0
QAAZEXJJE8,59,149812,9366,354,72,1,5.27,60,0.67,High School,Full-time,Married,Yes,No,Home,Yes,0
24WDMJF7N6,68,23531,59209,404,36,2,5.38,12,0.11,Master's,Full-time,Married,Yes,No,Other,Yes,0
K9C0R9PT4H,68,71743,165256,808,30,3,12.49,36,0.44,Master's,Part-time,Divorced,No,No,Auto,Yes,0
U1O6NQ0I8F,29,24144,114568,514,101,4,17.69,60,0.26,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,1
32R2DP826O,20,136162,42967,728,78,3,14.56,60,0.85,Master's,Self-employed,Divorced,No,No,Auto,Yes,0
7MVIP3LGED,62,115145,129621,397,71,4,12.36,12,0.46,High School,Part-time,Divorced,Yes,No,Home,Yes,0
ZYSTL166MZ,35,93597,121352,623,52,2,7.57,48,0.39,Bachelor's,Unemployed,Married,No,No,Other,Yes,0
WLATJTYEZN,57,115206,162797,698,5,4,7.46,60,0.11,Master's,Full-time,Married,No,No,Education,Yes,0
MHPLVCLXNE,38,29330,12096,471,70,3,7.29,60,0.48,PhD,Unemployed,Divorced,No,No,Other,No,0
Q5PWC9ITAY,32,53341,165513,721,57,3,23.3,48,0.8,High School,Unemployed,Married,Yes,No,Other,No,0
OO8CQ4T5RC,50,62744,56581,849,42,2,20.85,36,0.74,PhD,Unemployed,Single,No,No,Education,Yes,0
94B3WGGTE9,52,133876,210674,372,5,4,17.31,48,0.41,High School,Full-time,Single,No,Yes,Business,Yes,0
I5ZVGPIAUV,43,62692,187639,522,105,4,2.06,24,0.9,Bachelor's,Self-employed,Single,Yes,No,Other,No,0
IHMECKBW7X,25,30054,76447,834,49,4,16.71,36,0.56,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
2R1FEFZKNN,53,104394,188573,599,67,3,16.71,24,0.51,Master's,Self-employed,Single,No,Yes,Other,No,0
68VCOJNAY0,65,25875,239769,351,103,3,22.99,12,0.21,PhD,Self-employed,Married,No,Yes,Other,No,0
5YQKDY2P2V,47,15263,151121,748,61,1,16.41,24,0.38,Bachelor's,Part-time,Divorced,No,No,Home,No,0
DBARHCRNIB,40,82016,15515,824,50,3,17.09,48,0.15,Bachelor's,Unemployed,Married,No,Yes,Home,No,0
WRJJCI3NG0,59,40827,160837,756,51,1,16.94,24,0.67,High School,Self-employed,Single,Yes,Yes,Other,No,0
GCQVYOEADG,61,56905,88964,779,111,4,3.42,48,0.74,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
BIQPKTN9IG,31,75574,196647,748,82,4,13.92,24,0.75,PhD,Unemployed,Divorced,Yes,No,Other,Yes,0
VQLNRP673V,31,78877,230441,319,16,3,12.87,36,0.71,Master's,Self-employed,Single,No,Yes,Other,No,1
RJVKI8CO14,19,135418,161659,563,107,4,16.96,48,0.88,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
LMX6LLO9N2,54,61767,137218,369,68,2,14.67,12,0.12,PhD,Unemployed,Married,No,Yes,Education,No,0
PH1TU1BOW2,22,29404,60518,422,106,4,16.62,48,0.39,High School,Full-time,Married,No,Yes,Auto,No,0
7XX4NWC3A0,55,63376,120661,444,19,4,12.77,36,0.83,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0
P5M18TI4PA,62,108298,230941,408,92,3,17.76,48,0.2,High School,Self-employed,Married,No,No,Business,No,0
NPIUDTUL94,58,123222,84216,575,72,4,23.96,12,0.78,Bachelor's,Self-employed,Single,No,No,Business,No,1
2AQXYK710Q,64,97880,219118,352,36,1,6.36,12,0.58,PhD,Self-employed,Single,No,Yes,Business,Yes,0
CWYKFG9LZM,31,99908,181902,682,119,2,14.43,24,0.47,High School,Full-time,Married,Yes,No,Business,No,1
1IUNGTV2V3,56,107352,10566,834,98,4,9.17,36,0.28,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
8NTUXJ3EP2,42,100982,34396,714,72,3,12.83,48,0.24,PhD,Self-employed,Divorced,No,Yes,Auto,Yes,0
8CF1JFM3HJ,37,128193,211572,473,84,3,4.42,24,0.56,High School,Unemployed,Single,No,Yes,Auto,Yes,0
03TCROA8GM,19,131517,172969,683,28,1,16.41,24,0.38,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
XAX425DXOS,56,50341,234220,797,110,2,13.32,48,0.29,Master's,Full-time,Married,No,Yes,Education,Yes,0
JJIV70BC50,23,58830,64441,591,111,4,2.21,60,0.57,PhD,Self-employed,Single,Yes,Yes,Auto,No,0
1EX3TZ75JS,34,128690,67465,611,57,4,20.07,36,0.13,High School,Full-time,Single,Yes,Yes,Business,No,0
S8IVQHH7ZD,42,111672,102866,526,113,2,18.03,60,0.78,Master's,Part-time,Divorced,Yes,No,Auto,No,0
EWWU0EQKZ3,45,20396,53051,439,35,3,11.86,48,0.7,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
5OGVBP1ZS1,19,102313,239909,473,43,3,7.08,12,0.12,High School,Full-time,Single,Yes,Yes,Education,Yes,1
GQKJ937EA5,52,127174,57068,827,116,1,8.64,60,0.57,PhD,Full-time,Married,No,No,Auto,Yes,0
R0KLEDT8FZ,54,55055,104602,685,1,4,5.31,60,0.8,Bachelor's,Self-employed,Divorced,Yes,No,Other,No,0
EDKSPN0BCH,22,80625,165139,377,54,3,14.01,24,0.22,Bachelor's,Full-time,Married,No,No,Home,Yes,1
V4M3FS4X5Z,18,142405,123093,577,25,3,11.53,48,0.68,Master's,Unemployed,Single,No,Yes,Home,No,0
7DG9V98WQQ,57,51105,159360,768,75,1,9.3,60,0.74,High School,Part-time,Divorced,Yes,Yes,Other,No,0
R6CHH6F46K,29,147190,75430,690,105,2,17.49,24,0.47,High School,Full-time,Divorced,No,No,Education,No,0
W5BBAA91G5,53,79159,81981,650,12,3,15.68,12,0.16,High School,Unemployed,Single,No,No,Other,Yes,0
WBJZK2WPOL,62,128510,69377,484,20,2,8.64,48,0.86,High School,Full-time,Married,No,No,Home,Yes,0
O5NFX4R9KR,40,75853,52479,834,4,3,4.42,24,0.23,PhD,Full-time,Divorced,No,Yes,Other,No,0
LY6XP3RYVA,64,76427,154858,421,2,4,21.11,60,0.88,PhD,Unemployed,Single,No,Yes,Business,No,1
K7BN228428,48,85364,126516,488,86,2,19.95,48,0.19,Master's,Unemployed,Divorced,No,No,Home,Yes,0
P1JI02DGEY,28,145086,150512,404,100,4,8.33,24,0.21,Bachelor's,Full-time,Married,No,No,Other,Yes,0
17KYMOT294,27,106133,76006,792,30,3,7.74,24,0.54,High School,Part-time,Divorced,Yes,Yes,Education,No,0
FJ8WKGM9LX,20,135635,171577,681,96,4,19.38,12,0.88,Master's,Unemployed,Single,Yes,Yes,Education,No,1
HXEVPQMX0C,31,39237,214156,490,70,2,13.75,36,0.66,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
RRILMCRM6O,33,91625,54948,553,54,1,5.43,36,0.57,PhD,Unemployed,Married,Yes,No,Business,Yes,0
7R0B3DFEIA,27,40792,103246,845,40,4,9.61,60,0.16,High School,Unemployed,Married,No,Yes,Education,No,0
NXOLJ62CNC,46,65117,32206,631,59,1,10.35,36,0.88,High School,Full-time,Single,No,Yes,Auto,No,0
9LE4C2UZ15,27,92537,136895,607,94,2,23.01,48,0.36,Master's,Unemployed,Single,Yes,No,Other,No,1
TU0LDBRK7R,29,58367,134911,807,85,2,4.05,36,0.29,High School,Part-time,Divorced,No,No,Other,No,0
K5SWNYS0I9,47,33764,203871,667,75,2,8.95,24,0.61,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,1
0O3C9CV13J,58,26733,127871,811,83,4,3.18,24,0.59,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
ST3MC3AWJ5,18,87089,103322,695,52,2,18.1,60,0.89,Bachelor's,Self-employed,Single,No,Yes,Home,No,1
5O8VBEMTBB,22,86409,141266,714,115,3,19.61,48,0.8,PhD,Full-time,Single,Yes,No,Education,Yes,0
W10G26XMDY,37,147914,201347,676,50,4,15.91,36,0.39,High School,Unemployed,Divorced,Yes,No,Education,No,0
3UAEVHZEJA,25,43644,228586,848,55,3,21.03,12,0.88,Master's,Part-time,Single,Yes,No,Home,No,0
Q3OZWTY0D6,60,53125,227144,428,114,2,22.35,60,0.47,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,No,0
B3V1YN03ZN,29,133087,229933,464,58,1,7.9,60,0.8,PhD,Unemployed,Divorced,No,No,Education,No,0
KL47D4UIUD,18,44066,23918,826,53,1,24.43,24,0.2,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,0
HDNIIFI7DI,37,95120,19807,732,100,2,21.6,60,0.19,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
SC89HSRZ09,45,126742,217315,677,10,1,20.97,12,0.5,Bachelor's,Unemployed,Married,No,No,Home,No,0
W7D8B8JSTM,60,53609,166277,469,85,3,22.41,12,0.82,PhD,Self-employed,Single,No,Yes,Education,Yes,0
LRNIE1CP7A,54,55414,193845,609,87,2,23.6,48,0.79,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
3T8L26DSFP,64,130834,104494,680,87,1,2.78,12,0.37,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
I8IKXT06EJ,54,39099,104473,399,20,2,3.96,12,0.44,PhD,Full-time,Married,Yes,Yes,Other,No,0
TQ5HX4Y4OM,29,39606,65163,524,95,2,8.06,48,0.64,High School,Full-time,Divorced,No,No,Business,Yes,0
O08VGLLRBO,54,42570,101878,597,82,3,6.39,60,0.45,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
QZ72ISW5WS,66,113532,209856,728,90,3,8.71,36,0.76,High School,Unemployed,Divorced,No,Yes,Other,Yes,0
PDECD8O7KF,66,34926,219763,722,25,4,15.9,36,0.89,Master's,Part-time,Single,Yes,No,Education,Yes,0
5JB5EKRY5T,61,148775,191995,347,107,3,9.76,36,0.82,High School,Self-employed,Married,No,Yes,Home,No,0
N64SZX0LBU,45,103686,212987,588,2,2,2.63,12,0.53,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
BW4RV2IGNR,64,142779,134013,495,67,4,19.54,60,0.63,High School,Unemployed,Single,Yes,No,Education,No,0
NMPW4O34A1,32,66256,244590,445,48,2,9.39,24,0.55,High School,Part-time,Single,Yes,Yes,Education,Yes,0
JXVSV26JDP,23,101768,13245,400,28,3,24.52,48,0.4,Bachelor's,Full-time,Single,No,No,Other,No,1
YPEGI6E0EB,61,63100,200839,502,23,3,16.78,36,0.36,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,0
XGS7BBZZDF,37,16799,74696,742,52,1,11.7,60,0.61,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
H5DZK3CRTY,67,36849,207752,668,111,2,20.21,24,0.8,Master's,Self-employed,Single,Yes,Yes,Home,Yes,0
KX4DX57S0J,31,84077,17668,349,16,1,3.72,12,0.19,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
FV5G49JUBJ,19,111075,56982,848,102,4,12.03,48,0.81,Master's,Self-employed,Married,Yes,Yes,Business,Yes,0
3HQ1QHLVOL,26,67186,103982,706,92,2,20.8,36,0.78,High School,Self-employed,Married,No,Yes,Education,Yes,1
7A1MYSO9WY,54,17833,235308,468,34,4,10.73,24,0.11,Bachelor's,Part-time,Divorced,No,Yes,Auto,No,1
